User ID,Hotel ID,Ratings,Satisfaction,Staff,Facilities,Cleanliness,Comfort,Value for money,Location,Free Wifi
7997,221,8.8,1,9.21,8.94,7.39,9.58,9.98,9.48,7.17
7998,222,9.1,1,9.54,9.76,8.88,9.31,9.44,8.65,7.84
7999,223,8.8,2,9.05,7.99,7.91,8.83,9.28,9.12,9.19
8000,224,9.2,1,9.42,9.84,9.49,9.99,9.79,8.68,7.05
8001,225,8.4,4,8.85,7.84,7.31,8.92,7.01,9.31,9.51
8002,226,8.2,1,8.76,7.77,8.03,8.75,7.92,8.5,7.56
8003,227,8.4,3,7.44,9.4,7.82,7.77,8.81,9.26,7.97
8004,228,8.5,5,7.6,9.05,9.02,8.14,7.76,9.69,8.56
8005,229,8.5,5,9.14,9.61,8.14,8.51,7.43,7.19,9.81
8006,230,8.6,3,8.61,8.73,7.75,7.49,9.39,8.95,8.95
8007,231,8.4,3,9.21,7.95,7.01,9.91,7.82,8.56,8.1
8008,232,7.5,1,8.79,7.41,7.03,7.22,7.38,7.11,7.33
8009,233,9.1,4,9.21,9.89,8.78,9.72,7.98,9.67,8.4
8010,234,8.2,3,9.77,7.52,7.79,9.2,8.98,7.13,7.08
8011,235,8.6,1,9.84,7.65,9.44,8.06,9.44,7.07,8.41
8012,236,8.0,5,7.06,8.25,7.54,7.48,8.34,8.27,9.34
8013,237,8.7,3,8.06,8.12,9.08,8.91,7.74,9.14,9.84
8014,238,8.6,3,7.47,9.95,8.11,9.05,7.62,7.78,9.91
7784,239,8.7,4,8.39,8.5,8.59,8.26,9.91,7.81,9.53
7785,240,8.6,3,7.44,9.78,9.32,7.03,7.96,9.5,9.27
7790,241,8.9,1,8.08,9.7,8.54,8.64,9.97,9.64,8.01
7931,242,8.5,5,9.67,8.3,9.57,7.9,7.6,9.6,7.07
7936,243,8.5,1,9.05,7.28,7.94,9.55,9.46,7.56,8.8
7937,244,9.2,3,9.18,8.92,9.64,8.0,9.62,9.87,8.92
7938,245,8.1,5,7.4,7.03,8.64,7.58,9.67,7.46,9.02
7939,246,8.8,3,9.81,8.18,7.92,8.19,9.32,9.19,9.07
7940,247,7.9,5,7.41,7.3,9.04,7.06,7.12,9.81,7.57
7941,248,8.6,2,8.22,9.77,8.95,8.54,7.31,7.65,9.81
7954,249,8.6,1,8.11,8.01,7.5,8.98,8.24,9.38,9.84
7955,250,8.7,4,9.64,9.63,7.75,7.1,8.27,8.8,9.84
7956,251,8.2,3,8.94,7.0,7.64,9.05,8.37,7.16,9.42
7957,252,8.9,3,8.37,9.16,8.91,7.97,9.77,9.82,8.49
7958,253,8.5,4,9.85,7.66,9.34,8.33,7.27,7.39,9.57
7959,254,8.4,1,9.81,9.34,7.02,8.93,7.94,7.34,8.68
7960,255,8.7,4,7.28,7.48,8.69,9.85,9.01,8.93,9.69
7961,256,8.3,2,7.01,9.73,9.14,8.93,7.47,7.11,8.89
7962,257,8.7,4,9.93,8.05,8.68,8.49,9.8,7.64,8.15
7972,258,8.4,2,9.16,7.47,9.06,7.15,7.05,8.72,9.88
7974,259,8.1,4,8.23,7.48,7.36,7.94,7.92,8.35,9.68
7975,260,8.7,1,8.45,7.51,9.07,8.56,8.47,9.83,9.28
7976,261,8.7,3,9.99,7.3,8.33,9.85,8.83,9.35,7.31
7977,262,7.8,2,7.63,7.14,7.64,9.68,7.6,7.36,7.4
7987,263,8.6,2,9.09,7.67,9.0,9.32,7.63,9.72,7.7
7988,264,8.6,3,8.33,8.96,7.59,8.41,9.51,9.41,7.71
7989,265,8.4,4,7.15,9.4,9.5,7.39,7.95,8.73,8.71
7990,266,8.4,1,7.35,7.42,9.79,9.66,7.47,7.86,9.02
7991,267,8.3,3,7.19,9.04,7.79,7.54,8.46,9.87,7.88
7992,268,8.8,4,7.56,9.37,9.55,9.8,9.49,7.18,8.38
7993,269,8.0,1,7.42,7.45,9.77,7.14,7.98,8.37,8.12
8004,270,8.9,3,9.61,8.99,9.53,8.14,7.89,8.76,9.19
8005,271,8.6,1,7.2,9.52,9.63,7.51,8.34,8.3,9.45
8048,272,8.8,2,8.67,9.57,9.33,9.17,7.97,9.55,7.45
8049,273,8.8,5,7.52,7.96,9.28,8.84,9.64,8.49,9.69
8050,274,9.1,4,8.47,8.44,9.89,8.47,9.98,8.98,9.77
8051,275,8.4,2,9.39,8.05,9.64,7.21,7.31,7.82,9.17
8052,276,7.8,3,7.71,7.64,8.14,8.16,7.21,7.79,8.0
8053,277,8.5,4,8.89,7.17,7.48,9.78,8.81,8.98,8.62
8054,278,8.7,2,9.39,9.37,8.58,7.88,7.98,9.29,8.09
8055,279,8.5,3,7.18,8.64,8.58,8.55,8.21,8.37,9.83
8056,280,8.7,1,9.29,7.37,8.6,8.63,9.88,9.9,7.4
8057,281,7.8,1,7.91,7.0,7.46,8.15,7.82,7.63,8.8
8058,282,8.2,2,9.56,8.6,7.37,9.31,7.01,8.55,7.3
8059,283,8.5,4,7.75,8.72,8.64,8.11,9.91,9.09,7.06
8060,284,8.5,2,8.84,9.93,9.15,7.46,7.06,9.28,7.55
8061,285,9.1,3,7.93,8.19,8.38,9.83,9.91,9.4,9.92
8062,286,8.7,3,9.65,7.21,8.53,7.15,9.38,9.83,9.0
8063,287,8.3,2,8.5,9.07,8.34,8.97,7.91,7.04,8.57
7784,288,8.6,1,8.3,8.49,7.27,9.38,9.47,9.79,7.85
7785,289,8.7,2,9.33,9.85,7.98,8.19,8.23,9.65,7.92
7790,290,8.6,1,9.85,7.72,8.21,9.65,8.53,8.76,7.79
7931,291,8.7,3,7.3,9.73,9.07,7.41,9.59,9.07,8.86
7936,292,7.8,4,7.11,8.27,7.48,8.62,9.03,7.03,7.14
7937,293,8.2,3,7.18,8.57,8.34,7.82,7.43,8.66,9.25
7938,294,8.4,2,7.26,7.18,9.9,9.4,7.48,8.26,9.12
7939,295,8.8,3,9.58,7.9,9.42,7.59,8.94,8.65,9.44
7940,296,8.5,3,8.5,8.75,8.19,8.53,8.02,9.47,8.31
7941,297,8.7,4,9.83,7.51,9.98,8.9,8.63,7.6,8.75
7954,298,8.5,4,9.55,8.23,8.37,9.66,7.32,7.97,8.12
7955,299,8.4,4,9.74,9.74,7.27,8.85,7.79,7.92,7.76
7956,300,8.4,3,7.25,9.78,9.44,7.2,9.56,8.47,7.05
7957,301,8.7,3,8.97,9.87,7.93,8.3,7.77,9.1,8.98
7958,302,8.3,5,7.13,8.58,8.96,9.31,7.04,8.96,8.23
7959,303,8.9,4,9.46,8.41,8.88,9.91,7.44,9.96,8.44
7960,304,8.1,4,8.05,7.86,8.83,8.45,7.03,9.64,7.1
7961,305,8.4,2,7.31,8.65,9.23,7.1,9.83,7.23,9.42
7962,306,8.2,1,8.53,7.3,7.77,9.12,8.57,7.41,8.47
7972,307,8.2,4,9.37,7.74,8.61,7.9,8.89,7.23,7.63
7974,308,8.8,1,9.62,7.16,9.3,8.64,7.7,9.8,9.65
7975,309,8.3,2,7.87,8.98,9.98,7.02,8.52,8.78,7.24
7976,310,8.5,4,9.59,8.2,7.98,7.45,9.75,9.11,7.19
7977,311,8.9,4,8.37,9.19,9.29,7.29,9.64,8.97,9.56
7987,312,8.5,5,8.12,8.18,9.25,8.77,9.47,7.78,8.01
7988,313,8.9,4,8.55,9.25,7.9,8.65,9.45,9.19,9.65
7989,314,8.3,4,9.55,9.54,7.12,7.21,8.24,8.63,7.48
7990,315,8.5,4,8.75,7.67,7.41,9.37,8.09,8.52,9.72
7991,316,8.1,3,7.22,9.85,7.82,7.55,7.35,8.96,7.61
7992,317,7.9,2,7.11,7.65,8.41,9.16,7.77,7.84,7.11
7993,318,8.7,1,8.68,7.32,9.87,9.75,8.04,8.13,8.85
8004,319,8.3,4,7.52,7.02,7.87,9.17,7.58,9.97,8.72
8005,320,8.9,3,8.1,9.77,9.82,8.22,9.12,8.96,8.14
8097,321,8.6,2,8.16,9.21,9.84,7.47,7.68,8.58,9.12
8098,322,8.0,1,7.23,9.45,7.16,7.66,7.96,8.38,7.94
8099,323,8.6,1,9.13,7.44,7.66,9.23,8.78,9.65,8.5
8100,324,8.5,4,7.26,7.58,9.7,8.82,8.47,9.49,8.22
8101,325,9.1,1,9.56,8.77,7.75,9.84,9.03,9.54,8.98
8102,326,8.6,2,9.49,7.17,9.1,9.14,9.91,7.41,8.0
8103,327,8.1,3,8.46,7.39,7.7,9.74,7.46,7.58,8.44
8104,328,8.0,4,7.68,8.5,7.0,7.57,9.77,7.46,7.78
8105,329,8.8,4,7.7,8.69,9.47,9.69,8.91,9.19,7.76
8106,330,8.9,1,9.39,7.59,9.65,8.33,8.71,9.54,9.2
8107,331,8.7,5,9.96,8.4,8.4,9.45,9.81,7.72,7.14
8108,332,8.4,1,9.36,8.31,8.59,8.14,7.38,8.07,9.17
8109,333,9.0,5,9.66,9.13,9.51,7.17,9.95,9.96,7.44
8110,334,8.7,4,9.01,9.56,9.44,8.69,9.7,7.04,7.75
8111,335,8.2,1,7.02,8.63,9.38,7.73,7.55,8.89,8.18
8112,336,8.0,2,9.98,7.09,7.4,7.46,7.38,8.08,8.64
8113,337,8.0,3,7.52,7.46,7.2,9.08,8.53,7.84,8.2
8114,338,8.9,4,9.5,9.48,9.38,7.12,9.68,9.14,8.0
8115,339,9.0,5,9.68,7.89,8.97,9.83,7.68,9.96,9.17
8116,340,8.4,5,9.27,7.01,10.0,7.14,8.31,9.07,7.93
8117,341,8.5,3,8.16,8.77,7.93,8.97,8.76,8.29,8.52
8118,342,8.3,3,8.96,9.58,7.57,8.14,8.09,8.1,7.92
8119,343,8.3,4,8.05,9.57,7.67,7.61,7.84,8.31,8.99
8120,344,8.4,4,9.77,9.86,9.39,7.04,8.81,7.15,7.12
8121,345,8.6,4,7.35,9.33,8.74,8.72,9.07,7.09,9.7
8122,346,8.6,2,8.24,7.59,7.32,9.89,9.25,8.39,9.57
8123,347,8.4,3,9.14,7.13,7.58,9.52,7.77,9.91,7.8
8124,348,8.7,4,9.45,8.32,9.33,7.68,9.33,9.33,7.2
8125,349,8.0,4,7.57,8.5,8.61,7.83,7.5,7.44,8.84
8126,350,8.6,3,9.55,9.03,9.08,7.34,7.91,8.33,8.93
8127,351,8.4,2,9.3,7.24,9.82,7.92,8.55,8.22,8.04
8128,352,8.6,4,8.0,7.21,8.59,8.4,8.97,10.0,9.21
8129,353,8.4,3,7.18,8.03,7.71,8.9,8.25,8.96,9.85
8130,354,8.4,1,7.76,7.37,8.52,8.64,8.15,9.99,8.42
8131,355,8.1,4,7.24,8.41,8.02,8.42,9.53,7.79,7.52
8132,356,8.6,3,7.28,9.35,8.48,9.01,7.67,9.67,8.88
8133,357,8.2,3,8.74,8.28,8.96,8.71,7.47,8.19,7.36
8134,358,9.1,3,8.08,8.58,9.79,9.67,9.7,7.7,9.93
8135,359,9.0,3,9.96,9.87,9.77,7.09,9.2,8.87,7.94
8136,360,8.0,3,7.93,8.34,7.85,7.83,7.06,8.27,9.02
8137,361,8.4,1,9.65,8.27,7.03,7.44,8.41,8.33,9.88
8138,362,8.9,1,8.95,9.44,9.78,7.01,9.33,9.97,8.06
8139,363,8.5,3,7.55,7.18,8.76,9.49,9.29,9.48,7.55
8140,364,8.3,3,8.76,8.51,7.01,10.0,8.95,7.35,7.49
8141,365,8.0,1,7.96,7.92,8.62,8.65,8.04,7.35,7.25
8142,366,8.2,4,9.18,7.37,8.24,8.3,9.84,7.17,7.49
8143,367,8.4,4,8.76,7.67,7.98,9.55,8.26,7.91,8.84
8144,368,8.6,3,7.19,8.26,9.91,8.66,9.52,7.26,9.14
8145,369,8.1,5,7.01,8.27,7.55,8.1,9.91,7.7,7.9
8146,370,8.3,3,7.79,7.92,8.94,8.03,7.09,8.56,9.7
8147,371,8.3,5,7.27,7.11,8.59,7.79,9.34,9.82,8.36
8148,372,8.5,4,8.41,8.53,8.74,9.93,7.18,8.17,8.26
8149,373,7.9,4,7.97,7.76,7.33,9.44,7.58,7.96,7.26
8150,374,8.9,3,9.09,7.68,9.32,9.53,9.87,8.56,8.51
8151,375,8.4,5,8.74,8.7,7.27,9.32,9.53,7.48,7.9
8152,376,8.5,1,8.26,8.53,7.26,8.99,9.5,8.15,9.02
8153,377,8.3,4,7.55,7.07,8.62,8.03,8.9,9.32,8.68
8154,378,8.5,3,7.84,9.32,7.81,9.16,8.2,8.81,8.65
8155,379,8.6,5,9.66,7.54,8.59,9.76,9.61,7.27,8.03
8156,380,8.3,4,8.92,8.18,9.1,7.78,8.7,7.68,7.45
8157,381,9.2,3,9.64,9.97,9.96,9.25,8.67,8.68,7.94
8158,382,8.8,4,9.04,9.47,8.71,8.5,8.61,9.7,7.92
8159,383,8.5,4,7.43,9.4,8.45,9.31,8.84,8.66,7.12
8160,384,8.8,2,8.87,9.07,8.46,9.39,7.2,8.94,9.85
8161,385,8.8,3,8.76,7.94,8.18,8.78,9.58,8.87,9.37
8162,386,9.0,4,9.68,9.3,7.34,8.85,8.94,10.0,9.04
8163,387,8.7,4,7.5,8.5,9.57,9.39,8.06,9.55,8.18
8164,388,8.8,4,8.71,9.38,8.22,8.18,9.59,8.14,9.21
8165,389,8.2,3,9.45,7.83,7.93,7.81,9.88,7.12,7.4
8166,390,8.2,3,9.74,8.38,7.0,7.66,8.06,9.54,7.19
8167,391,8.7,3,7.68,9.83,7.71,9.15,9.23,7.99,9.0
8168,392,8.6,1,7.45,8.94,9.27,9.0,7.6,9.56,8.67
8169,393,8.3,4,7.64,8.51,9.86,8.63,7.31,7.82,8.52
8170,394,9.0,1,9.64,10.0,8.74,7.38,8.56,8.74,9.6
8171,395,9.0,2,8.19,8.22,8.75,9.81,9.89,9.33,8.78
8172,396,8.4,3,8.86,8.68,7.99,9.21,7.86,8.85,7.53
8173,397,8.2,1,9.79,9.12,7.36,7.96,8.08,7.64,7.1
8174,398,9.1,2,9.21,9.22,9.18,8.09,8.24,9.95,9.68
8175,399,8.2,4,8.12,9.04,8.66,8.54,8.0,7.01,7.91
8176,400,8.7,4,9.75,9.72,8.83,8.03,8.32,7.56,8.83
8177,401,8.3,1,8.77,8.12,9.19,7.15,8.13,8.89,7.55
8178,402,8.4,3,7.34,8.26,7.76,9.08,7.91,8.89,9.3
8179,403,8.7,5,8.1,8.78,8.85,7.87,9.82,7.72,9.75
8180,404,8.8,4,8.75,9.84,8.05,7.93,8.03,9.4,9.95
8181,405,8.4,2,7.23,9.41,8.82,9.84,7.85,8.37,7.41
8182,406,9.0,4,9.97,9.92,8.75,7.09,9.87,8.86,8.67
8183,407,8.8,5,9.61,7.71,9.5,8.84,8.46,8.65,8.77
8184,408,8.6,4,8.63,8.36,7.78,9.94,9.17,7.2,9.02
8185,409,8.4,4,7.68,9.02,9.81,7.56,8.94,8.39,7.39
8186,410,8.6,1,9.23,9.38,9.25,8.05,8.59,7.57,8.39
8187,411,8.2,2,9.48,7.28,8.35,7.55,7.81,9.32,7.93
8188,412,8.1,3,7.75,8.63,7.46,8.39,9.11,8.34,7.19
8189,413,8.7,4,9.43,9.32,7.22,8.45,9.03,7.8,9.44
8190,414,8.5,1,8.25,9.6,7.38,7.75,7.55,9.44,9.55
8191,415,9.0,4,9.76,9.43,9.0,7.13,9.55,8.28,9.86
8192,416,8.4,1,9.25,8.27,8.17,8.02,7.96,8.81,7.99
8193,417,9.0,3,9.83,9.67,8.44,9.82,9.83,7.36,8.37
8194,418,8.2,4,7.55,9.01,7.92,9.02,8.39,7.22,8.18
8195,419,8.4,1,7.37,7.33,9.17,8.88,8.2,8.17,9.91
8196,420,8.0,3,8.23,7.57,8.19,7.46,7.18,8.28,9.21
8197,421,8.8,3,9.76,8.2,9.23,9.99,7.14,7.72,9.5
8198,422,9.2,3,9.93,8.24,9.09,9.83,9.46,9.58,8.4
8199,423,8.2,2,7.96,8.63,9.94,7.69,7.01,8.79,7.14
8200,424,8.5,4,7.17,8.76,8.21,7.42,8.88,10.0,9.22
8201,425,8.6,3,8.49,10.0,7.89,8.49,9.42,7.43,8.2
8202,426,8.7,3,9.71,8.78,7.52,9.27,8.78,9.34,7.29
8203,427,8.9,1,7.46,9.51,9.81,8.23,9.64,8.73,8.95
8204,428,7.9,4,7.67,7.42,7.62,7.15,8.07,9.52,7.73
8205,429,8.6,4,7.62,9.51,7.81,9.3,7.24,9.53,8.99
8206,430,9.0,2,9.19,8.75,9.81,9.25,8.95,9.19,8.1
8207,431,8.3,3,8.57,8.51,8.84,9.1,8.09,7.79,7.53
8208,432,8.6,4,7.99,7.97,8.21,9.2,9.63,8.35,8.68
8209,433,8.3,3,8.55,9.64,8.19,8.24,7.78,8.17,7.78
8210,434,8.7,4,8.86,7.44,9.48,9.98,7.45,7.75,9.63
8211,435,9.1,3,8.76,9.54,9.03,8.97,9.35,8.53,9.19
8212,436,7.9,3,7.06,8.92,8.78,7.15,7.83,7.79,8.06
8213,437,9.1,1,7.3,9.05,9.66,9.81,9.79,9.36,8.88
8214,438,8.4,4,8.07,7.53,8.81,9.32,7.87,9.31,8.14
8215,439,8.5,1,9.26,8.24,8.03,7.14,9.54,9.39,7.97
8216,440,8.8,3,9.78,9.29,8.2,7.99,8.67,9.34,8.52
8217,441,9.0,3,9.34,9.84,9.74,7.03,8.89,9.58,8.72
8218,442,8.1,3,8.66,7.17,9.53,7.35,7.32,9.05,7.7
8219,443,8.0,4,7.5,9.51,7.02,7.11,9.96,7.25,7.35
8220,444,8.6,2,8.09,7.6,7.42,9.66,8.72,9.63,8.81
8221,445,7.9,3,9.56,7.24,8.68,7.15,7.66,7.08,8.23
7784,446,8.0,5,7.1,9.19,7.54,7.04,8.59,7.24,9.43
7785,447,8.8,4,9.55,8.04,9.62,7.78,8.87,9.91,7.61
7790,448,8.7,3,7.05,9.38,7.32,9.9,9.4,7.85,9.66
7931,449,8.2,3,8.09,8.47,9.49,7.13,7.94,7.1,9.27
7936,450,9.0,3,7.89,8.51,9.56,9.9,9.52,9.17,8.5
7937,451,7.8,1,7.35,7.18,7.69,7.02,8.7,7.82,8.53
7938,452,8.5,4,9.7,7.85,8.31,8.33,7.97,8.33,9.35
7939,453,8.3,3,7.58,7.46,9.46,7.32,7.41,9.79,9.1
7940,454,8.6,5,8.66,8.54,8.53,8.33,7.76,9.5,9.13
7941,455,8.2,4,8.31,7.1,7.43,8.21,9.26,7.46,9.43
7954,456,7.8,3,7.42,7.39,7.13,7.02,9.58,7.49,8.52
7955,457,9.1,4,9.53,9.47,9.24,8.65,8.37,8.97,9.36
7956,458,9.0,3,9.79,8.34,9.19,7.7,9.91,9.91,8.19
7957,459,8.4,5,7.75,9.07,7.04,8.07,8.62,9.33,9.1
7958,460,8.8,4,9.75,7.94,9.42,8.77,9.27,7.47,8.83
7959,461,8.8,4,9.24,8.4,9.81,7.73,9.58,7.75,8.82
7960,462,8.8,4,8.61,9.22,8.36,9.42,7.62,9.41,9.09
7961,463,8.5,2,9.71,9.79,7.42,7.11,7.7,8.1,9.45
7962,464,8.5,4,8.22,7.73,8.18,9.8,9.94,8.61,7.22
7972,465,8.4,1,7.41,7.64,9.93,8.86,7.91,7.99,8.74
7974,466,8.1,3,7.25,7.99,8.7,7.62,7.56,8.55,9.01
7975,467,8.5,5,8.2,8.41,9.84,7.57,8.8,8.98,7.55
7976,468,8.0,1,9.25,7.42,7.03,7.95,7.36,7.8,9.04
7977,469,8.5,4,8.45,8.12,7.44,10.0,8.56,9.8,7.28
7987,470,8.9,2,9.13,7.13,9.75,8.72,9.87,8.99,8.68
7988,471,8.6,1,9.34,9.57,7.9,7.04,9.46,9.87,7.18
7989,472,7.8,4,7.53,7.42,8.47,7.05,8.47,8.37,7.6
7990,473,8.6,5,7.72,8.44,9.0,9.49,8.17,8.32,8.9
7991,474,8.9,4,9.31,7.67,7.69,9.9,9.17,9.74,8.5
7992,475,8.4,4,9.31,8.89,8.37,7.42,7.64,8.43,9.08
7993,476,8.1,1,8.17,9.57,7.04,7.72,8.15,9.21,7.05
8004,477,9.0,1,7.17,9.96,9.61,9.05,9.43,8.78,9.14
8005,478,8.6,4,7.9,7.01,8.41,9.25,8.93,8.61,9.93
8255,479,8.3,4,8.49,7.16,7.7,7.34,9.48,8.9,8.8
8256,480,8.4,4,7.3,7.37,8.31,8.77,9.26,7.87,9.96
8257,481,9.1,3,7.87,9.8,9.81,9.17,8.6,9.39,9.39
8258,482,8.4,4,7.25,8.05,8.29,9.69,7.49,8.37,9.43
8259,483,8.1,3,7.55,7.96,9.48,7.96,7.43,7.22,9.43
8260,484,8.9,1,7.04,9.59,9.01,9.72,9.87,7.57,9.57
8261,485,8.5,2,9.68,7.17,7.61,7.18,8.28,9.8,9.69
8262,486,8.9,1,9.77,8.36,9.1,7.28,9.64,8.72,9.13
8263,487,8.0,5,7.91,9.29,9.86,7.49,7.32,7.29,7.01
8264,488,8.7,3,9.7,8.29,7.19,7.14,9.79,9.14,9.41
8265,489,8.7,3,8.41,9.25,9.28,9.49,7.61,9.08,7.65
8266,490,8.2,4,9.24,7.11,9.28,7.08,8.66,7.54,8.34
8267,491,8.2,1,9.36,8.56,7.92,8.31,7.9,7.83,7.18
8268,492,9.0,2,8.56,8.8,8.45,9.35,8.58,9.48,9.81
8269,493,9.1,3,9.75,8.55,7.17,9.45,9.57,9.13,9.94
8270,494,8.2,3,9.27,7.68,7.91,8.28,8.1,7.43,8.4
8271,495,8.4,3,8.07,7.44,8.48,7.82,8.46,9.94,8.58
8272,496,8.7,3,7.94,8.55,9.63,8.04,8.84,9.04,8.8
8273,497,8.1,4,8.73,7.04,8.69,7.92,7.91,9.17,7.28
8274,498,8.6,3,8.5,8.74,8.41,7.07,9.99,8.09,9.66
8275,499,9.0,4,7.54,9.59,9.81,8.6,9.5,8.12,9.8
8276,500,8.4,3,8.08,7.35,9.77,9.72,8.0,8.21,7.98
8277,501,8.3,5,9.7,9.58,7.41,7.0,7.27,8.23,8.99
8278,502,8.1,5,8.7,7.17,9.14,8.06,7.94,7.14,8.75
8279,503,8.4,3,8.21,7.27,8.61,7.93,7.71,9.54,9.21
8280,504,7.9,1,7.69,8.19,7.7,8.52,7.26,7.11,8.76
8281,505,8.1,4,7.37,8.51,7.79,8.15,9.77,7.63,7.77
8282,506,8.1,3,7.89,8.76,7.48,7.4,7.61,9.8,7.57
8283,507,9.1,2,9.47,7.34,9.82,9.61,9.8,9.56,8.32
8284,508,9.0,5,8.95,9.2,7.81,9.26,9.6,9.67,8.28
7784,509,8.8,4,9.69,8.8,9.65,8.41,8.28,7.49,9.62
7785,510,8.4,3,7.13,7.99,9.16,9.03,7.73,8.17,9.51
7790,511,8.5,4,8.99,7.71,8.8,7.87,9.69,8.78,7.98
7931,512,8.9,3,9.99,9.14,8.33,7.78,7.7,9.5,9.56
7936,513,8.4,1,8.5,7.53,9.13,7.31,7.87,9.75,8.55
7937,514,8.9,4,8.47,9.81,9.09,8.92,7.56,9.09,9.31
7938,515,8.6,4,8.15,8.2,7.34,7.03,9.94,9.28,9.95
7939,516,8.9,5,8.16,8.38,9.37,8.08,9.63,9.14,9.34
7940,517,8.5,5,8.28,7.41,8.78,8.55,8.39,9.96,8.31
7941,518,8.5,3,9.23,9.42,8.35,7.46,9.01,7.35,8.66
7954,519,8.6,2,8.07,7.55,8.75,8.67,8.66,9.7,8.61
7955,520,8.6,4,8.68,7.73,9.35,7.91,9.44,9.13,8.05
7956,521,8.7,3,8.39,9.36,7.67,7.88,9.76,8.68,9.0
7957,522,8.1,1,7.77,8.39,8.16,7.91,9.5,7.5,7.65
7958,523,8.4,4,9.68,9.27,7.66,8.18,7.52,7.9,8.33
7959,524,8.4,3,9.33,9.18,7.8,7.38,8.55,7.02,9.21
7960,525,9.1,4,9.83,9.83,9.44,9.26,9.53,8.63,7.28
7961,526,9.3,4,8.3,9.47,9.66,9.83,9.09,9.35,9.52
7962,527,8.3,2,9.54,7.89,9.25,8.25,7.97,7.69,7.77
7972,528,7.8,1,8.04,7.83,7.76,8.31,7.01,7.38,8.51
7974,529,7.9,4,8.27,7.3,9.15,7.2,7.52,7.77,7.88
7975,530,9.3,2,9.64,8.42,9.64,9.78,9.76,8.41,9.43
7976,531,8.8,5,9.96,8.16,8.3,8.8,9.32,7.46,9.87
7977,532,8.5,4,8.94,8.61,8.36,9.09,8.94,8.2,7.61
7987,533,8.3,1,8.94,7.76,7.92,9.85,7.12,8.2,8.6
7988,534,8.6,3,7.94,9.25,9.22,9.35,7.81,7.93,8.49
7989,535,8.4,4,8.11,8.13,9.01,8.18,7.85,9.68,8.09
7990,536,9.1,1,8.58,9.97,8.03,9.06,9.05,9.52,9.82
7991,537,8.2,1,7.2,8.26,8.62,8.09,7.69,8.07,9.32
7992,538,8.3,5,8.21,9.26,8.59,7.54,7.35,9.27,7.95
7993,539,8.1,3,7.2,7.59,7.96,8.27,8.61,8.02,8.78
8004,540,8.0,4,8.68,7.04,7.41,8.28,9.1,7.79,7.42
8005,541,8.7,4,7.97,9.97,8.52,7.98,8.05,9.31,8.77
7958,542,8.4,1,8.77,8.43,8.48,9.8,7.78,8.29,7.49
7959,543,8.6,3,7.62,8.27,8.55,9.24,9.04,9.3,8.53
7960,544,9.4,3,9.99,9.51,9.52,9.36,8.7,9.99,9.03
7961,545,8.4,3,8.91,7.33,7.14,9.0,9.68,7.41,9.45
7962,546,7.7,4,8.36,8.48,7.27,7.38,7.4,7.44,7.47
7972,547,8.8,4,7.05,7.07,9.88,9.9,9.85,7.67,9.9
7974,548,8.4,4,8.39,9.32,7.45,9.52,9.54,7.25,7.29
7975,549,8.8,4,8.94,9.33,7.36,9.33,9.86,8.29,8.4
7976,550,8.9,1,7.43,9.83,9.9,8.21,9.46,9.75,7.55
7977,551,8.5,1,8.79,7.22,7.8,8.08,9.43,9.46,8.74
7987,552,8.1,3,8.27,7.14,7.99,8.24,9.41,7.49,8.14
7988,553,8.8,3,9.63,9.46,9.31,9.24,8.29,7.14,8.45
7989,554,8.7,3,7.92,9.94,8.32,7.08,8.95,9.84,8.66
7990,555,8.6,1,7.44,8.93,9.44,8.67,8.34,8.14,9.09
7991,556,8.6,4,7.88,9.8,7.95,8.56,9.98,7.51,8.76
7992,557,8.5,1,9.95,7.3,9.03,7.27,9.46,7.28,9.0
7993,558,9.0,3,9.62,7.74,9.99,8.6,7.65,9.91,9.53
8004,559,8.2,4,8.96,9.71,7.45,7.26,8.71,7.1,8.34
8005,560,7.9,4,7.4,9.75,7.45,8.48,7.34,7.81,7.34
8337,561,8.4,2,9.57,9.62,7.56,9.02,7.73,8.28,7.31
8338,562,8.9,5,9.14,9.37,7.83,9.87,9.24,8.32,8.41
8339,563,8.5,2,8.32,9.25,7.64,9.53,7.66,9.65,7.67
8340,564,9.0,3,8.97,9.68,9.33,7.68,9.79,8.44,9.19
8341,565,8.7,3,9.03,9.95,8.23,9.04,7.93,7.61,9.36
8342,566,8.9,4,8.47,9.68,9.38,9.28,9.19,8.35,8.28
8343,567,8.7,5,9.46,7.35,9.65,9.55,9.09,7.91,7.7
7784,568,8.6,2,7.18,8.19,9.52,9.21,9.61,7.52,9.0
7785,569,8.5,4,7.23,8.74,9.82,8.28,7.38,8.5,9.3
7790,570,8.6,3,8.85,9.15,7.43,8.81,7.9,8.86,9.26
7931,571,8.5,3,7.45,9.58,9.55,7.5,8.5,8.12,8.84
7936,572,8.8,4,8.98,8.36,7.78,9.75,8.04,9.96,8.4
7937,573,9.0,2,9.88,9.03,9.55,8.63,8.46,7.93,9.53
7938,574,8.5,1,8.17,7.45,9.7,9.0,8.78,7.62,8.7
7939,575,8.4,3,8.26,8.78,7.34,7.73,7.68,9.07,9.61
7940,576,8.4,1,9.0,7.91,8.82,8.72,9.26,7.93,7.02
7941,577,8.3,5,7.7,7.85,8.54,9.04,9.2,7.47,8.08
